source_platform,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,570060128,us,14075784828,Now I can learn Spanish,I’m trying to talk to my friend but we don’t know each other  language’s so this is why I said hmm Duolingo maybe this will work and guess what it did,5,2026-05-17 11:40:39-07:00,now i can learn Spanish,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075757869,It’s best for you download this game,This is the funniest game ever it’s like really fun game but I’m doing Spanish and like I just did it adventure it was fun but it was also confusing because one by down with this game now.,5,2026-05-17 11:31:41-07:00,Sing perfectly,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075751593,Amazing,Great app!!! A+++,5,2026-05-17 11:29:35-07:00,Dansby Swanson #1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075741235,It good,It’s good but not THAT good,4,2026-05-17 11:26:09-07:00,TheRealQiao,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075733166,Vocab and reading,I’m getting better at vocabulary and reading. I don’t think I could hold a conversation yet tho!,4,2026-05-17 11:23:29-07:00,Marshua,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075685585,"I want a suit that makes me look like a mafia boss(or a satanist, cuz i learning Latin. Or the pope)",Read the title,5,2026-05-17 11:07:57-07:00,Addi2023iscool,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075656502,really well thought out,Both the way new concepts (vocabulary as well as ways of expressing ideas that are different from English) are introduced *and* reinforced very well.,5,2026-05-17 10:58:34-07:00,relative_offbeatness,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075647539,My kids and I love it,So do my friends,5,2026-05-17 10:55:39-07:00,Nadineatabc,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075622584,Disappointed,"The app is most focused on gamification. 
Unfortunately it does not do a good job teaching basic grammar rules and doesn’t differentiate when it’s ‚they‘ or ‚formal you‘ (in Spanish) so it‘ll show ‚you‘ but when you say ‚tu‘ it’s ‚ustedes‘ instead or vice versa. You have to guess the grammar structure as Duolingo does not show how to conjugate words, at max two versions instead of all (I, he,she,it, they etc) and it’s a guessing game with verb stems being different rules. (Now I signed up for another language app to learn what Duolingo is lacking). 
At time it will tell you one word e.g. mountain as ‚Montana‘ but on the next lesson it’s ‚el monte‘ or maybe I am just confused now as there is not enough explanation of why/how. And especially no or poor explanation when you use the wrong word e.g ‚hay‘ instead of ‚esta‘ - again I have to look elsewhere to figure my mistake. 
Very frustrating at this point as I am now using two apps. 
Great for gaming, not sure about seriously learning a language.",2,2026-05-17 10:47:32-07:00,Totalkayoz,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075612986,Less adds,I wish there weren’t so many adds in Duolingo and if it would stop asking if it wants me to try free trial on super Duolingo pls stop the adds and I might but super Duolingo,3,2026-05-17 10:44:23-07:00,Canada haris,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075586572,Good app but...,"You guys should include ASL learning
ALSO:
There are too many adds for the super Duolingo. Like... WE GET IT! You want us to spend our money! Other than that I LOVE THE APP! 
🇺🇸🇸🇪🇺🇸🇸🇪🇺🇸🇸🇪🇺🇸🇸🇪🇺🇸
ALSO there is a great feature for pro Duolingo learners called video call that can really help BUT it's only for their main languages. So, Duo, if u are reading this, PLEASE make video call for Swedish learners!",4,2026-05-17 10:35:55-07:00,moss&rock,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075546700,Duolingo threatens me,"I hate the threats. Duo is constantly using his notifications to threaten me into doing my daily lessons. I’ll still use Duolingo because I like learning extra math, but I won’t be using the notifications anymore",2,2026-05-17 10:23:16-07:00,TinyKitten222,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075538642,Love it,"I love Duolingo one of these days I’ll be able to afford super Duolingo but as of right now I cannot, but I do love the interactive sessions and the constant daily learning",5,2026-05-17 10:20:40-07:00,Seal8439,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075536780,I love Duolingo,"I love doing all the lessons,it really makes learning fun.plus I love how you can friend people because I can friend my friends in real life",5,2026-05-17 10:20:05-07:00,cutie koala 🐨,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075532900,Love it!!!,"I have been using Duolingo for years but this is the first time I take it seriously!! I am learning French and chess . I am obsessed with the graphics and the easy learning. Tbh you don’t need premium. The only thing is that you have ads but they are pretty fin to watch. And the energy thing is ok with me. You guys should totally add crochet lessons! That would be sooo fun! Thank you duo, Oscar, lily, eddy,junior,zari,bea,Lucy,Lin, and vickram. Oh and falstaff!!!!!!!!!",5,2026-05-17 10:18:51-07:00,Grand chess French master!!!!,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075526384,Great,This app is great it has helped me learn Spanish a lot,5,2026-05-17 10:16:47-07:00,Tim Rohr,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075522890,So fun,"Ok ok, this game app might seem lame but it’s not!! It’s helped me so much. When you begin it ask you what experience you’ve had with the language you chose. I’m only 1 week in Duolingo and I can start speaking the language and start a cafe conversation. I would definitely recommend!!",5,2026-05-17 10:15:43-07:00,Eyekon_katseye4723,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075509172,Монетизация погубит вас,"Дуолинго выделялся тем, что можно было заниматься неограниченное время сколько угодно, а сейчас пару уроков максимум можно пройти и все, надо ждать для восполнения энергии или платить подписку. В итоге полностью пропал интерес из за данной монетизации",1,2026-05-17 10:11:23-07:00,Shwvgqjq,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075478727,Best app ever!!!,Duolingo has help me for the past three days and I learned more than 21 words it’s better than any other app if you need help with a language doulingo is for you!!!,5,2026-05-17 10:01:57-07:00,SD ckjjosdvb,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075468771,It’s good,It’s good but I didn’t know duo ate rats🥹,5,2026-05-17 09:58:49-07:00,💗💗Sophia💗💗,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075460187,Duolingo,Duolingo is absolutely amazing it helps me so much.I am practicing Spanish for school and Duolingo is really helping me a lot and I really need it for dli in school,5,2026-05-17 09:56:08-07:00,Paris from,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075446995,No more hearts :(,"The energy system limits my learning. If I want to just do some Duolingo, I can’t because I run out of energy. Multiple times I’ve had to back out of a lesson because I ran out. Besides that I like this app.",3,2026-05-17 09:52:06-07:00,(12:21),2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075438678,DUO SHOULD GET BETTER REVIEWS,"DUO IS AMAZING EVERYONE SHOULD GET IT BECAUSE ITS AMAZING FOR MATH, CHESS, MUSIC, AND LANGUAGES!!!",5,2026-05-17 09:49:32-07:00,Sweet lil bumblebee#1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075436902,AMAZING,This app is amazing and I love it because it’s so easy and simple also they always remind me to keep my streak up and I absolutely adore the rewards. This app is amazing so 100% 5 stars. Thanks Duo,5,2026-05-17 09:48:59-07:00,FreyaSkyeLover67,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075430241,Duolingo is great!,"I love Duolingo and it is so great at helping me learn! It doesn’t just say u got it wrong, it also shows u how to do it. Like, my friend said they had to wait before they could do duo chess, but I could do it right away! Get Duolingo NOW!",5,2026-05-17 09:46:57-07:00,🌸🍌happy cat🍌🌸,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075425619,MUSIC AND MATH!,Thanks to Duolingo my music and math skills are becoming so good ty DUOLINGO btw I wish I had super Duolingo but I don’t LOVE DUOLINGO!,5,2026-05-17 09:45:31-07:00,BigPapiRick,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075421865,Best app,The best learning app ever and it teaches you so fast,5,2026-05-17 09:44:20-07:00,Reychewi,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075417714,Sounds,Turn off the squelching sound when typing words! Or prove the possibility to remove it in the settings🙏🙏🙏🙏🙏 it’s the same with the sound the chess pieces walking. Please🙏🙏🙏,4,2026-05-17 09:43:04-07:00,Хаха😎,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075382076,Chess,It’s so fun and help know I can beat my dad,5,2026-05-17 09:32:10-07:00,Task master 120,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075368629,My review,I rate doulingo five stars because it helps you get smarter and it is fun plus you can even get a doulingo plushie.Doulingo is the best!😀📚,5,2026-05-17 09:28:02-07:00,Eva Selvam,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075335407,I enjoyed this,I just started Duolingo and I started on my Russian lessons and like it made me feel excited like I want more of this I feel like Duolingo’s calling to me.,5,2026-05-17 09:17:56-07:00,D M 123,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075321830,My chess skills still have not improved,I hate chess,5,2026-05-17 09:13:48-07:00,Judging jimmy,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075319154,CHEESSS,Chess ver fun,5,2026-05-17 09:12:57-07:00,Vbndfjgdrtdfgxdrse,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075301554,Duolingo,Duolingo is the best because it makes learning more fun and enjoyable to kids,5,2026-05-17 09:07:36-07:00,Duoabc,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075295292,Great app,So peak,5,2026-05-17 09:05:42-07:00,John Brotenter,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075289695,The Best Learning app,I don’t usually do a lot of learning during the summer but this app is probably the best (and funniest) learning app you could get!,5,2026-05-17 09:04:00-07:00,The Craft King,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075289008,Awsome,It's so easy after awaile cause the excersises and with super instant perfect Conichewa,5,2026-05-17 09:03:47-07:00,Lolbro2020,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075265236,The review,It is fun and it helps you step by step,5,2026-05-17 08:56:34-07:00,PrincessMoana579 review,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075259142,Helps a lot!,It helped me learn Italian thanks!,5,2026-05-17 08:54:46-07:00,Patrick Retter,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075240269,Helpful to an Extent,"It was enjoyable at first, but begins to pressure you. Eventually, it is hard to learn as much, and doesn’t do a lot for memory. It wasn’t very helpful for things like pronunciation (ie. mǎi vs. maí). It is free, but the quality unfortunately comes at the price. It may be better to hire a tutor instead.",3,2026-05-17 08:48:59-07:00,Akiko C.,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075239250,Nose,No me gusta q te enojas si no activa la racha pero bueno y todo debería de ser gratis para aprender más,5,2026-05-17 08:48:40-07:00,Aylinykarla,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075231204,Hhhh,Hes coming…. Help,5,2026-05-17 08:46:17-07:00,Niggerasaurus,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075221490,I can’t figure out this!,"I love Duolingo, but I can figure out how to get quest points I like it, but I give it four stars",4,2026-05-17 08:43:24-07:00,Like the game that’s missing,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075219075,Ads,"I love Duolingo! My one thing is the ads for energy. I feel like that button should always be available, not just when you are out of energy. Otherwise super helpful and fun!",4,2026-05-17 08:42:41-07:00,JJ_da_gymnast,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075214738,Trash,"Believe it or not the structure of the lessons used to actually be good, and that didn’t harrass you for money every 3 seconds. App is garbage compared to when it first came out",1,2026-05-17 08:41:23-07:00,Gothicchess,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075213372,Amazing,I’m going to Japan in the summer and I just decided to use Duolingo and it has really helped me . Btw chess and music is good too!,5,2026-05-17 08:40:58-07:00,Spotifylover_roblox,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075206487,Perfect,"Its a great app for learning languages and chess, makes it very fun!",5,2026-05-17 08:38:53-07:00,conmuyb,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075195139,Educational and Fun!,I have only been using it a couple days and I am already learning a lot and having fun while doing it! Wish I started using it to learn another language sooner.,5,2026-05-17 08:35:28-07:00,chloen27,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075192876,Riveting. Just riveting.,I can’t bear how much this app has helped me!❤️,5,2026-05-17 08:34:47-07:00,Delacarnae,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075179466,Greatest language learning app ever,This Duolingo app is doing great for me and my French skills are improving.this app is recommended to everyone that wants to learn a new language or needs that language for assignments,5,2026-05-17 08:30:47-07:00,Doofensmerch1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075151349,This game sucks so bad,"This game pushes you to do your lesson. It said that it was more important than my family, my real name that was not my username, and many more things. I tried to delete this app and it would not let me.",1,2026-05-17 08:22:30-07:00,Nick name :) :) :),2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075149307,Honestly works,"It progressively helps you get the accent and everything correct. Learning a language with Duolingo is quite slow but works, so five stars.",5,2026-05-17 08:21:52-07:00,Review username 2.0,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075137309,"Amazing, and helpful","This app is so helpful! I can learn chess, pretty much any language  I want, math which is really nice, and play music like what!! I’m so glad it’s a thing!! Love you duo",5,2026-05-17 08:18:23-07:00,I am dumb6767,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075104287,Yay,I love this app,5,2026-05-17 08:08:36-07:00,Viivtyv,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075095481,More game than lesson,"Used duo for 6 months. Really felt like a waste of time after since switching to better language program.

This app fails in a couple ways: it does not prioritize useful words and phrases. Why do i need to learn how to say ""These are my little sister's red shoes"" before learning how to say ""no thank you"".

This app also provides almost no explanation or cultural context behind the literal meaning behind phrases.

Duo also does not save a phrase or word list to go back to or review.

As a teacher, these are all pretty high priority facets that i would include immediately. This app is obviously not programmed by teachers.",1,2026-05-17 08:06:01-07:00,ddebrauske,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075089894,Amazing,This app helped me learn Japanese and when I went on vacation it was so much easier to understand the language and it has helped me learn more about Japanese language and I would recommend you using it,5,2026-05-17 08:04:24-07:00,cookiegirlforver,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075059066,New update,"I love the new outfit update, it makes me feel good because I can wear beautiful outfits not just wearing the previous boring avatar",5,2026-05-17 07:55:19-07:00,Fan dragon mania legends,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075058252,AWSOME SAUSE,Super fun and useful I have learned French and soon to be Spanish and sigh hardly and adds yes please!,5,2026-05-17 07:55:04-07:00,Clarethegoat,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075043945,Amazing,"I have learned so mush just from a few days, and the best part, it’s for everyone in so many languages",5,2026-05-17 07:50:48-07:00,Duolingo user star oh yeah,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075030856,So fun,"I love this game so much. It teaches me how to do the three subjects that I really love to learn, but I’m not really that great at which is Spanish music in math I can’t wait to have my friend group grow and the streaks grow. It’s such a good and fun game, but I wish there was a skip button for all those ads as soon as possible. But it’s still very fun. I love it so much. It’s kind of annoying when I don’t have 500 gems in my battery runs out",5,2026-05-17 07:46:57-07:00,I❤️🐀🐀🐀🐀,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075027187,"I love this app, a teach you, math and languages",And reading to,5,2026-05-17 07:45:51-07:00,Kbaybay10,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075021254,Cool,I love (♥ω♥) it,5,2026-05-17 07:44:06-07:00,fightergirl2.0,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075021099,Great app,Good for learning new languages and simple having fun,5,2026-05-17 07:44:03-07:00,tchfd,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14075020075,This App Has Become a Buggy Mess,"This used to be a fantastic way to learn a language, but the gamification features are terrible. They’re a major distraction, and they detract from the actual learning. To make things worse, they’re buggy. This morning I had quest points just randomly disappear yet again; that happens often enough that it’s beginning to feel deliberate. This app needs to go back to basics, throw out the AI translations, and focus on quality.",1,2026-05-17 07:43:45-07:00,CoryRX8,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074988426,Fun app with accountability,It’s a really fun app and duo is always keeping you accountable to doing your lesson each day. It is just annoying how much it is crippling to not have the premium subscription.,5,2026-05-17 07:34:30-07:00,This guy 14530856936,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074983172,Good,"I started from watching Japanese anime, but I will Duolingo. It’s easier to understand and now I can speak with the waiter at Japanese restaurants. This app is good for kids and grown-ups",5,2026-05-17 07:33:00-07:00,——(:?:?:73):)7,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074981467,Voice isn’t good,"I try over and over again to pronounce my Korean word. It can’t pick it up. I’ll yell, pronounce it differently, talk in literal spelling and nothing works. I’m on a timer here, and the app itself can’t even pick it up. Please fix this",3,2026-05-17 07:32:29-07:00,Manggyie,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074966267,Great work,This app is a really great one but one thing I do not like is when I try to change stuff it was not doing what is was trying to tell it but over all it is a great app,5,2026-05-17 07:28:01-07:00,The father is coming,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074964717,Way to many adds,It’s all about the adds basically forcing you and trying different ways to get you to pay for subscriptions and they don’t quite even for a second.,1,2026-05-17 07:27:33-07:00,Elyahou Aziz,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074959957,mid,they teach stuff that’s kinda useless i think. i feel like they should teach like the alphabet first and then do the coffee orders and stuff later,4,2026-05-17 07:26:08-07:00,🐵😔🫰🥺,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074896012,Super app,"Sooo amazing every one will love it but the super Duolingo is dum and weird so you should not have yo do energy just every one should just p,ay other the that this is the best app ever I learn so much",4,2026-05-17 07:07:08-07:00,Eforeversupergirl,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074893045,Dr language,I get to learn new languages every single day .,5,2026-05-17 07:06:15-07:00,Meya228,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074891424,Amazing app,I’m only giving it a 5 star because DUOLINGO WILL COME AFTER ME-,5,2026-05-17 07:05:45-07:00,Gamer girl lily,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074881350,Love it !,🥰🤩😍🙃,5,2026-05-17 07:02:44-07:00,Wolf loveo9🥰🥴,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074880363,i love it,i love duolingo it helped me learn spanish i even tried to do Japanese but all i have to say is i love it,5,2026-05-17 07:02:26-07:00,kimberweaver,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074865322,Pretty good overall,Super fun and effective for learning a new language but adds and battery can get frustrating if you don’t have super Duolingo.,4,2026-05-17 06:57:56-07:00,Olivia Douglas1,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074853488,I lovvvvvvvve Duolingo soooooo muchhhhhhh!,I love duolingo! It is sooo fun! It helps me with chess and learning different languages,5,2026-05-17 06:54:27-07:00,Unicornsoso,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074850113,Do it,"Hi, I’m in love with doing Duolingo cuz it’s so much fun",5,2026-05-17 06:53:26-07:00,Addy67ware,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074845521,Love it but one thing…,In the music part when I try to play on my own it would be helpful to know the hand position. Other than that it is fantastic and it’s really helpful!,5,2026-05-17 06:52:05-07:00,Dudecoolbeans360,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074825100,Italian,Salve grazie for. Making this. App arrivaderci,5,2026-05-17 06:45:51-07:00,Tall and thick man run,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074822688,Love this,Omg this game is so much fun it’s like a fun teacher and you get a free trail and 2 days before it ends sooo much fun you should try it,5,2026-05-17 06:45:07-07:00,Dugligo✌️,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074801445,Very bad,It as ads and the chess board is something wrong when moving the pawns plus you have the energy thing if it runs out you lose your progress,1,2026-05-17 06:38:45-07:00,Very bad app so much bad,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074761097,My love for duolingo😍,Duolingo has helped me learn and grow so much! Thank you so much for duolingo😁,5,2026-05-17 06:26:24-07:00,Best game ever 4realz,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074721838,Me,Duolingo makes me laughing all da time from my home screen,5,2026-05-17 06:14:12-07:00,Ange the 50 year old,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074695318,"Parabéns 
❤️❤️❤️",Muito bom,5,2026-05-17 06:05:55-07:00,Thaylla Mirella da Silva paes,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074692076,It's AMAZING!,I downloaded this app to learn spanish and now im getting to learn spanish! Now i can talk to my friends who speak spanish.,5,2026-05-17 06:04:51-07:00,Queenie🫪,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074690958,Cool,"It’s amazing. I’m learning Spanish. I wish there were just games on English, but it’s amazing so fun, but I also hate how it makes you and when you’re in the middle of something.",4,2026-05-17 06:04:31-07:00,Amazing and so wonderful,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074684629,很有趣,每天都信念感满满,5,2026-05-17 06:02:29-07:00,芜湖哈嘿舅舅家科技,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074681743,The vest,It is so much fun,5,2026-05-17 06:01:33-07:00,Frankness jker,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074669604,Duolingo,This app is super fun and helpful !! Would recommend:),5,2026-05-17 05:57:39-07:00,BrazilianFlower73_,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074664171,The new update makes this app unusable.,"They switched the hearts to “energy,” and now you can’t even complete 2 lessons without being forced to pay gems! EVEN IF YOU GET EVERYTHING RIGNT. This new update is obviously trying to make the free tier of the app unusable so that people will pay money to fix it. 

i literally did a perfect lesson, started another, COULDN’T FINISH IT, refilled my energy, started another, and couldn’t even finish it.

i recommend not using this app until they find a better way to deal with their new system. Duolingo, shame on you! how do you justify this?",1,2026-05-17 05:55:54-07:00,😐Irrelevant😐,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074648915,Duolingo is progressively becoming worse,"Duolingo started out good, but at one point Duolingo said they updated their app, and I hate it! Now, during lessons, Duolingo expects me to know words that they never taught me! Without any proper lessons on unknown words, I can’t memorize the words just by constantly clicking on the word to see the definition!",1,2026-05-17 05:50:56-07:00,Aria Sunkara,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074642673,The truth,It’s good I have learned a lot but this energy thing had made it hard,4,2026-05-17 05:48:57-07:00,Charlatte q23,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074641374,Energy System,"The energy system is terrible. You can barely do two lessons compared to the heart system. The heart system was based on your own mistakes, but this one takes up energy per question. They’re only using the energy system to basically try to force people into getting the subscription or watching tons of ads. Bring back the hearts.",2,2026-05-17 05:48:31-07:00,PolioPack,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074627177,Sooo good,This app is amazing and fun my favorite app on my iPad try downloading the app now I highly suggest this app.,5,2026-05-17 05:43:54-07:00,Avery$ariSdfvvthhnkk,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074622113,It good but not perfect,"Duolingo helped me a lot, but it says they’re super. Duolingo is free, but you have to pick a trial for like over $100 but Duolingo is really helpful. I’ve learned so much more Spanish I used to",4,2026-05-17 05:42:14-07:00,1234 I’m out,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074618329,Great app,Highly recommend,5,2026-05-17 05:40:59-07:00,maddest816,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074606644,Please just teach,"It’s faster to o close out the app and reopen than it is for o finish a lesson and click through all the junk after. I don’t need to open chests, claim suites, get trophies, buy your junk. I pay for this to learn another language and it’s progressively gotten worse. Please just have us do the lessons and no more bs",2,2026-05-17 05:37:07-07:00,UnklBbyBilly,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074597339,great,i really like duolingo but  i dont like the energy pretty good though,4,2026-05-17 05:34:04-07:00,not7rick,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074567703,Sebastiana,Es la mejor app de idiomas y es muy fácil entender,5,2026-05-17 05:24:13-07:00,anatina18,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074549679,Loveeeeeee😜,It’s amazing I have been wanting to learn Korean and now I can say a couple sentences already and just two days,5,2026-05-17 05:18:09-07:00,Minimaestro!,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074423853,Used to amazing,"Duolingo was a great concept to allow gamified language learning at no cost. However as time goes on, it is becoming a cash grab. Annoying ads and predatory mechanics that try to force people to subscribe. Then sometimes they will change course structures leaving you lost at your current level and forcing you to go back and learn new words that weren’t taught to you in the older iteration of the course. Would be a 5 star app if it weren’t so predatory.",2,2026-05-17 04:33:23-07:00,Filipizo,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074381509,Do different things,I like the way how you teach people to do different things,5,2026-05-17 04:17:26-07:00,Weezy1234$$$$$,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074346599,Great Duolingo,"I personally love this app, I recommend. It makes learning fun for adults and children. It is also free or you can try Super Duolingo in which remind the 2 or 3 days before your trial end so you can cancel anytime. This app is just amazing fitted for millions of people who want to lean a new language.",5,2026-05-17 04:03:52-07:00,Smichs!!?!,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074281070,Mejor app para aprender idiomas (casi),"Esta app te ayuda de forma efectiva a aprender idiomas con muchas repeticiones, ejemplos y distintos contextos gramaticales. Además con SUPER y MAX puedes aprender aún más con videollamadas, sonidos y más gratis sin límites. Sin embargo, cuando se trata de aprender idiomas asiáticos y de Europa oriental como Ruso, Coreano, Japones y Chino se complica un poco el abecedario. Si vas comenzando te recomiendo esta aplicación, pero si quieres aprender esta clase de idiomas te recomendaría más BUSUU.

Mi calificación sería de 4.8 pero no se puede modificar así.🤷",5,2026-05-17 03:37:42-07:00,La app perfecta 2.0,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074207841,İngilizce dersini anlamama yardımcı oldu,İngilizce derslerini anlamıyordum fakat derslere girmeden önce Duolingo dan alıştırma yapmayana dek şimdi ise daha iyi anlıyorum,5,2026-05-17 03:07:45-07:00,hello my Ceren,2026-05-20T03:14:33.977405+00:00
Apple App Store,570060128,us,14074145291,IDK,Idk,1,2026-05-17 02:41:25-07:00,MommaG8999,2026-05-20T03:14:33.977405+00:00
