source_platform,app_name,app_id,country,review_id,review_title,review_text,rating,review_date,user_name,collected_at
Apple App Store,Spotify,324684580,us,14078006709,My Go-To Music App,"I do love Spotify for the fantastic depth of library and genres.  My only frustration is that the algorithm governing “shuffle” will present the most played music first, leading to a self fulfilling repetitious quality which dampens, if not defeats the purpose.",5,2026-05-18 04:02:09-07:00,Grack2bXact,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14078006637,Love it!,Amazing app that have all the music you can think of!,5,2026-05-18 04:02:07-07:00,Jeodylu1978,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077995052,😍😍😍,La mejor pagina para escuchar mi música pero algunos anuncios molestos pero es perfect,4,2026-05-18 03:57:36-07:00,Estreñaaa,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077974915,Newest version,"These new ads and player glitches are ruining my experience with this app I have used for over a decade. 

When the icon changed, you broke it. I cannot get my podcasts in audio only now, or they revert from audio to video and again lose the toggle to go back to audio. 

The ads, which I thought I paid for premium to avoid, now play anyway AND have caused the player to lose my place in my 2-3 hour long podcast interview. 

This is unacceptable, fix it or lose a customer.",1,2026-05-18 03:49:22-07:00,FleetingThought,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077974370,Tuff,This is tufffff,5,2026-05-18 03:49:08-07:00,Braidon s,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077944482,Hate new logo!,I have loved Spotify for many years! The most enjoyment from any app is sharing a song queue with a group and sharing your favorite songs with others! Sometimes bookmarking and searching your saved stuff could be better but Spotify is still the undisputed leader! Hoping you switch the logo back!,5,2026-05-18 03:36:51-07:00,few missing features,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077923858,Aura,Just straight aura although the ads are butt,4,2026-05-18 03:28:01-07:00,Cooper Haines,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077901521,the icon is so ugly,update quickly,1,2026-05-18 03:18:17-07:00,Flankstan48,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077819254,Updates making the app worse.,"Feels like everytime the app updates it starts running slower and working worse. So glad their developers are prioritizing a worse app icon and audiobooks nobody uses instead of what the app is actually for, Music. My playlists take minutes to load even if they’re downloaded, podcast episodes won’t play unless I restart the app, and the personal mixes suck now. I miss what Spotify used to be.",1,2026-05-18 02:41:08-07:00,💩💫👸👨😺😺👨,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077814489,REMIX,Permitan remix del público csmr,5,2026-05-18 02:38:52-07:00,elfolladorrrr,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077799285,Not too much music,Music collection need to be increased,4,2026-05-18 02:31:40-07:00,Rk o,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077775209,I like the new logo,I like it,5,2026-05-18 02:20:09-07:00,NuclearJjjj,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077737601,Amazing app,"Always new content, new music and never crash 👌👌",5,2026-05-18 02:01:44-07:00,MrGrio,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077737277,New logo is fire,Awesome redesign,5,2026-05-18 02:01:35-07:00,Enaz44,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077690780,Disco ball <3,"PLEASE DONT LISTEN TO THE LAME PEOPLE, KEEP THE DISCO BALL ALIVE!!!!",5,2026-05-18 01:38:33-07:00,MEEE😀,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077634157,The best app,The best,5,2026-05-18 01:09:47-07:00,From six seven,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077604885,Ipad changes ruined the app,"I will say this again - since Spotify changed the app for iPad it is completely ruined. The app won’t load. Shuts down when I click on anything I want to hear. Shuts down abruptly each time I write a review or comment for a podcast. Takes about 8-10 seconds to load each thing I want to play - which is double or triple the time it took before. Spotify - either fix these problems or give us back the old app that actually worked. I want a refund for the last month of service.

Updated May 18, ‘26 - I updated the app to your latest update for iPad and it’s still not working. I click on a podcast and it doesn’t load. This has nothing to do with my device or service as everything else is working great. It’s only since you changed the app. Please fix this or refund your paying customers. This new app is just not working.",1,2026-05-18 00:54:59-07:00,NoamiH,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077602093,Henry,Lunes,5,2026-05-18 00:53:32-07:00,Loor Vergara,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077564501,Ugly new Icon!,"Uglu, horrible!",1,2026-05-18 00:34:03-07:00,JarJarBinks II,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077555415,Spotify,So good free to listen for music the only bad part is the ads.,5,2026-05-18 00:29:23-07:00,Jazzy…!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077539530,The best streaming channel ever!,"I’ve been a customer for a short period and appreciate the terrific setup.
Going to Lossless gets me where I want to go.
So keep it up and thanks to the whole team at
Spotify!
You guy’s Rock!!",5,2026-05-18 00:21:11-07:00,ilockemup,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077527703,New logo is disgusting,"Disgusting logo, terrible, the worst of all time",1,2026-05-18 00:15:08-07:00,New Logo out,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077479690,What can I say?,"Honestly, what can I really say about this absolute gem of an app, other than it holds the title of being the 2nd best music app I use (following only Apple Music). The genres are expansive (if you know where to look), and the music tags are VERY much in depth. This app collects so much data about which EXACT factors lead to u enjoying the music u love so much, and in combination with another (3rd party) app, u can get recommendations to artists u had missed or never come across, who align with your exact taste & preferences in music.
Everybody needs this one on their device!
{9.5/10}
~ Alex",5,2026-05-17 23:50:18-07:00,GnarcanMe,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077475747,Newest sound,"Frequently I hear songs 1st here.
I notice the commercial in the Christian music are worldly the total opposite as if intentionally to cause the listener to pay the no commercials fee or be offended.",2,2026-05-17 23:48:17-07:00,"Sunny 64,000",2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077460798,Put the logo back,Put it back!,1,2026-05-17 23:40:29-07:00,0000MarkP,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077460205,NO ADS,Stop giving me ads,5,2026-05-17 23:40:10-07:00,Likemedkn,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077435243,Let ne skip ads,I love music but i just wish Spotify let me pick my own songs and let me skip instead of giving me ads😭😭,4,2026-05-17 23:27:15-07:00,ngl✝️✝️,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077419908,This app is lowkey fire,It has all my favorite songs and it just a great app overall,5,2026-05-17 23:19:19-07:00,Music lover 20267,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077417335,Insane,"Ive had spotify for YEARS, every single year it has only gotten worse. At first spotify was just giving an insane amount of ads in between songs and if you wanna get rid of them then you pay, which is kind of ridiculous, but normal. Recently though, you have a LOT more ads, you have to buy a membership if you want to CHOOSE a specific song in a playlist. Other than that it plays randomly. And you can only skip 6 songs PER HOUR unless you want to pay 14 dollars a month. The app has just became another scamming money hungry company that forces you to pay to practically even use the app",1,2026-05-17 23:17:59-07:00,CrystalCastlesss,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077410275,Not bad tho,Too many ads but good quality songs,2,2026-05-17 23:14:19-07:00,Ruzzzz1,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077360783,So cool,Who could possibly put a bad review on this app,5,2026-05-17 22:48:32-07:00,Gablingo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077343798,Quality is so bad,"I pay 21 dollars for a 6 person membership, it is extremely disappointing how slow the app can be and how much it glitches and stops working when i am playing my music, not only that but it also plays only the same music even when i put it on shuffle, this app seriously needs to get itself together because the amount i pay for it is not cheap enough for me to let it go.",3,2026-05-17 22:39:45-07:00,guuuuccciiiii,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077330166,I love Spotify,"Spotify is amazing and if you don’t have it, I recommend it there are so many artists and all you have to do is just search it up and I especially love the DJ he plays music. He thinks he’ll like from the music that you listen to I reckon Spotify it is amazing",5,2026-05-17 22:32:34-07:00,Ducky lover1567￼,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077322246,Every day…,Every day. Every. Day. Hail hail.,5,2026-05-17 22:28:28-07:00,Hellfingers1974,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077292288,Please change logo back,bro this booboo ahh logo pls this looks so wrong the original simplicity of the old logo was so nice i dont like itt 💔💔:c,2,2026-05-17 22:12:48-07:00,Bweebwee84,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077285272,Genial fenomenal,Son muy grandes gracias felicidades,5,2026-05-17 22:09:12-07:00,KMIX  DJ,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077285166,Ad slop,"“Hey you have some song in your ad compilation” is the best way to describe the average experience of not using Spotify premium, I could genuinely go through an hour of ad play before listening to even 20 minutes of music",1,2026-05-17 22:09:09-07:00,Ad discourager,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077283897,No music available to non premium users,"Ever since quitting premium, my phone has been often not allowing me to play any music on Spotify. I have tried refreshing the app, deleting it and redownloading, wifi or data. It is a shame that they have such sporadic service. Even when I had a subscription I couldn’t always play downloaded music because it just wouldn’t load!",1,2026-05-17 22:08:29-07:00,Peper1050,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077273668,67,It is good for people with screen time limits iykykykyk,5,2026-05-17 22:03:15-07:00,Rosie Richmon,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077272691,ruined by greed,"such a greedy freaking company. It’s good and it works but there’s many problems like excessive ads and limited skips… I understand that ads are mandatory, but they’re way too long and occur a bit too often ☹️ please reduce them !",3,2026-05-17 22:02:45-07:00,elleajsn,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077270140,It’s fine,It is fine I just wish it would play all the songs in my liked playlist randomly and not “oh yeah I’ll just play the last 10000 songs you added ok?” Or just increase the song limit or fix your servers,4,2026-05-17 22:01:25-07:00,Florpus Von Toot,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077268994,Reseña,"La app 10/10 pero eso de teme que pagar para los anuncios y eso no me gusta 
Ir",4,2026-05-17 22:00:50-07:00,Wandygsx,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077256984,Love Music Art? 💯,Great experience! Love the updates. Thank you! Definitely recommend,5,2026-05-17 21:54:42-07:00,Havek J.,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077248949,vamos,siempre todo inimitable y mucho genial y lo amo,5,2026-05-17 21:50:37-07:00,❤️❤️❤️❤️vamos spitify,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077248260,Walkin Contradiction,WOW!!!!  A great song!  Love it!,5,2026-05-17 21:50:16-07:00,Marygolucky,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077237191,best music steaming app,user for 11 years. i will never use anything else! die hard iphone gal but spotify all the way:),5,2026-05-17 21:44:37-07:00,Liv Hollingsworth,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077211969,Anuncio,Que quiten más los anuncios salen muy seguidos,4,2026-05-17 21:31:46-07:00,Ciscosk122,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077206777,La mejor app de reproducción,"La he usado hace 8 años y su calidad de sonido y audiolibros son lo mejor,amo Spotify",5,2026-05-17 21:29:08-07:00,headcahe,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077204755,Great app,Great app! THE NEW LOGO SUUCCKKSS,5,2026-05-17 21:28:08-07:00,Yeah-Yeah420,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077202127,Unga bunga,They’re too controlling and force premium on too much but other than that it’s ok I guess if you don’t pey for premium then if you make a playlist they won’t even play  the songs in it,2,2026-05-17 21:26:47-07:00,¡The guy!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077201905,Horrible,The new logo design is HORRIBLE it ruins my screen aesthetic layout. I’m canceling my subscription rn.,1,2026-05-17 21:26:41-07:00,Estefaprrrrrr,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077185315,"great app, bad company","Spotify is a good music app. I mean, the layout is good, the library is good, really just overall good. Except that they underpay creators, of course.",3,2026-05-17 21:18:20-07:00,Kaslin64,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077178813,Change the icon back,What is the actual f with the new icon change?? Why???? Change it back. We don’t care about a disco ball.,5,2026-05-17 21:15:06-07:00,KTonmoy,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077174218,"If It Works, Don’t “Fix” It","Keep your logo simple, recognizable, and memorable.  
You don’t need to redesign what already works perfectly.

It’s fascinating how many apps destroy strong visual identities in the name of “innovation.” In the pursuit of polishing perfection, they often end up creating something far less iconic, less intuitive, and far more forgettable.

Not every change is progress.",1,2026-05-17 21:12:49-07:00,deivinchy,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077171166,Spotify,"Woooh 
It is so amazing great quality and just I love it!!!",5,2026-05-17 21:11:17-07:00,13!!!!!!!!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077166153,slow,this app has been so slow and glitchy lately I can’t stand it anymore,2,2026-05-17 21:08:44-07:00,imaniwon,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077161832,Not one dj program works,I can’t dj using Spotify on ANY dj software even when I’m clearly logged into the premium account I paid for in order to dj. Will change my review when this is fixed,1,2026-05-17 21:06:35-07:00,Robin_Trilliams,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077160191,just for stephanie soo i love rotten mango,rotten mango best pod ever i will die on that hill,4,2026-05-17 21:05:50-07:00,elianabanana,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077152944,Bad,Switch limits Ts app is so bad I hate it,2,2026-05-17 21:02:14-07:00,for m112,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077149108,This app is great,Spotify is a great app you get to listen to music and podcast for free it’s great and I really enjoy the app 5 stars all the way,5,2026-05-17 21:00:17-07:00,Englbertfistybuns,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077142253,Best Music library,"Among its competitors, they got the best collection.",5,2026-05-17 20:56:53-07:00,Riders avoid discount rides.,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077126994,Logo feo,Logo feo de teibolera,1,2026-05-17 20:49:24-07:00,fco615,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077121818,fix ts,"actually pisses me off so much, no reason i should pay 14 a month for an app that keeps pausing every 2 minutes and refusing to play on alexas",1,2026-05-17 20:46:51-07:00,iziahhh_,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077100314,GREAT APP,"They do a great job of consistently providing wonderful updates, the app is clearly laid out, and I love exploring so much new music. And now I enjoy listening to audiobook.",5,2026-05-17 20:36:25-07:00,Justin Fitzgeralds,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077089770,🔥🔥🔥🔥,HEAT,5,2026-05-17 20:31:24-07:00,FloatNhigh,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077086551,Best music app for me,Love the recommendations and mixes,5,2026-05-17 20:29:49-07:00,kylekerns,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077080236,Love,"I love being able to listen to music anytime I need it, like if I feel depressed because I just got yelled at",5,2026-05-17 20:26:46-07:00,Visual.K0h3n add me,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077077425,Pleasantly Surprised,"I hadn’t been on Spotify in years. For some reason, I was strictly streaming Pandora. I was soooo PLEASANTLY SURPRISED at how good Spotify is, how easy it is to Search. But MOST OF ALL that there is much less time used by advertising or announcements. And it stays on the artist chosen. That is it doesn’t switch to an artist some algorithm chooses.",5,2026-05-17 20:25:24-07:00,Nb500,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077073359,Spotify is so good,I live how it’s free basically and it’s easy to use 5 stars,5,2026-05-17 20:23:29-07:00,Isabelandrade17890,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077068593,Spotify supports genocide,This app is run by thieves and has no discernible moral or ethical code,1,2026-05-17 20:21:15-07:00,MoshePoet,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077064360,Change the icon back,Change the icon back or allow people to change that abomination out.,3,2026-05-17 20:19:14-07:00,Norwige,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077054501,💙,tiene unas canciones muy lindas,5,2026-05-17 20:14:35-07:00,maritas_ntx,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077052979,Money money money,Raising the price every month is a low blow and just shows how bad of a company they are.,2,2026-05-17 20:13:52-07:00,Hshahsubdj,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077047812,Good but stop the ice ads,Please stop ice adds,5,2026-05-17 20:11:30-07:00,Googogi,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077042694,Wyatt,Love it!,5,2026-05-17 20:09:08-07:00,Sow some,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077041112,Spotify premium is very well worth the money,Very organized,5,2026-05-17 20:08:21-07:00,Titus Roughton,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077036675,Love the new logo,Clintonebreckenridgejr.com,5,2026-05-17 20:06:17-07:00,Simplywell.com,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077033893,Ugly app icon,"The app icon change to something like disco ball is ugly. Also the app still does not use modern glass ui that apple has implemented, so the app looks outdated...",1,2026-05-17 20:04:59-07:00,BadDog0018,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077032977,My review,This is a great music app but there is still some malfunctions for CarPlay but this app is worth it :),4,2026-05-17 20:04:33-07:00,NNNJORDAN!,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077032532,Always great ..,"Been on here since the beginning.. free loader but I enjoy it even with adds .. Probably better with the pay but my budget don’t allow it .
Rock on !",5,2026-05-17 20:04:22-07:00,Metal guitar,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077021783,Latest version is buggy,Hard to fathom how this passed basic testing. So many ways to hang his app on iPhone and iPad.,1,2026-05-17 19:59:22-07:00,Dosco76,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077017917,Best music app!!,"This is the best app to listen to music on!! It’s amazing, especially when it gives you a count down for albums!!",5,2026-05-17 19:57:35-07:00,CJ weir,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077014480,Ugly new logo,I love it but the old logo was so much better,4,2026-05-17 19:55:56-07:00,Daddy is teddy is my name,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077011134,Please Change App Icon,Don’t like the disco ball…,3,2026-05-17 19:54:26-07:00,seanismac,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077009678,Happy,great happy,5,2026-05-17 19:53:47-07:00,Rubylilyrose,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077007288,I didn’t consent to this update,The logo is ugly. Change it back.,1,2026-05-17 19:52:39-07:00,Mimiyayah,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14077004250,Go-to app for everything audio,"Love the playlists that Spotify creates for me.  Lately I’ve been using it more for podcasts and audiobooks. I’d like to see some improvement made on the ability to create and organize playlists for podcasts. I’d also love to be able to mark audiobooks as played, so I’m not recommended books I’ve already listened to or read. 

I keep looking at the updates hoping to see some changes, but your generic change log is useless so I’m left searching all through the app to try to find what you modified (if anything) 🤣. Maybe put some details in there to help us??",5,2026-05-17 19:51:18-07:00,Scott Osborne,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076982701,Ratings,"Yall should rate low because they had ICE ads, not because of a logo.  Priorities people, priorities",1,2026-05-17 19:41:33-07:00,slur.puff,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076981748,Shuffle repeat,No matter how many songs you have in your liked songs or your playlist you WILL be hearing the same handful of songs even if you reshuffle it shuffles to the same exact “random” order.,3,2026-05-17 19:41:07-07:00,dankbarista420,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076971205,The best music app ever,Love it,4,2026-05-17 19:36:28-07:00,Mayacatmeow,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076971030,They added more adds to an already unbearable amount of adds,"I have used spotify for 3 years now and the adds just keep getting worse,after the newest update, every 5 songs theres 4 adds. I switched to spotube and its kinda better",1,2026-05-17 19:36:24-07:00,Raggamuffin2001,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076968627,basically,"js really great. every since they added the feature allowing people that don’t have premium to skip as much as they like, i’ve used it SO MUCH MORE. only con, at the end of a your playlist you get recommended songs that fit the theme of the playlist. amazing. well for me i will ALWAYS get the same songs. i reshuffle and reshuffle but the same songs keep popping up. they’re good songs but spotify, PLEASE FIX THIS.",5,2026-05-17 19:35:21-07:00,laundrydaGOAt,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076964894,Thank you Zhanaye,This artist is amazing she’s has gotten me through so many obstacles with her music!! You guys definitely should add Zhanaye to some of your Spotify playlist her music needs to be heard by not only the world but nations. The talent behind this young lady is unmatched thank you Zhanaye for being the authentic artist that you are 🙏🥺💕,5,2026-05-17 19:33:40-07:00,Sophiaintexas,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076961884,Best music,Sounds great man I need a gf mr mcfly send help.  You mmmmake me haaaaaaappy,5,2026-05-17 19:32:22-07:00,Chronocatalyst,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076953801,It’s ok,"I’d give it 5 stars if it wasn’t ran by evil corp. Seriously, running ICE ads? Crazy overpriced premiums? And where does the money go? To war. Yall also pay your artist horribly, I originally had this review at 4/5 but yeah knocking it down again.",3,2026-05-17 19:28:48-07:00,C r ø w,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076949655,Spotify,Very very great app I can listen to anything like this the only app I use,5,2026-05-17 19:26:59-07:00,Carlos Omar Ramirez,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076946957,Very good,could you like...make it so you dont  need premium for basically everything i have weird songs on my liked and everytime its like a innocent song then a freaky one so please just make it where premium is only for taking adds out? PLEASE!!!!,4,2026-05-17 19:25:47-07:00,✨🦈🪐Jupiter!!🪐🦈✨,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076931775,Tea,It’s so good and it just perfect when you want to listen to music and you can put the song you feel like and in the mood your in,5,2026-05-17 19:19:00-07:00,2026 good music,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076927359,Spotify,In my opinion I think Spotify is a great app because it can be used for many activities but it can also help you block out the world sometimes and it has so much music and products on here if you have premium you get no ads,5,2026-05-17 19:17:04-07:00,sinkydidnhd,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076925529,The best,This is the best app to listen to music,5,2026-05-17 19:16:17-07:00,Jonny John 1.0,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076915519,My 2nd fav app to be on 1st is messages,I love listening to music at night and it helps me fall asleep and Spotify helps me do that with all the music I can listen to and all the information about the Artests and songs is cool,5,2026-05-17 19:11:59-07:00,Sigalilduck,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076909083,New update stinks,So since the update (with the ugly logo but whatever there) it now doesn’t show the correct song and album information on apple car play.  So annoying.  If they can’t fix this quickly may have to switch to Apple Music bc this is very frustrating l.  They had it working great but then had to mess with a good thing.,1,2026-05-17 19:09:12-07:00,Sk fan#31,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076903002,tuff music app,Best music app of all time fr,5,2026-05-17 19:06:34-07:00,Daniel✌️✌️✌️,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076902096,Music heaven,The best variety in music; that I have ever experienced and enjoyed!!!!,5,2026-05-17 19:06:10-07:00,Lacachi12,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076886986,Amazing,"Amazing playlist, amazing music, accessible, and fun just the right music podcast online station in your hand by you for you just amazing",5,2026-05-17 18:59:37-07:00,Mr. Yanez,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076885401,Spotify,best music app ever! Has mostly all the songs I listen to js not smaller artists which is okay but still the BEST app to listen to music on! Sad or mad!,5,2026-05-17 18:58:56-07:00,1andonlyaddysen,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076884028,Spotify is w,I love Spotify and spend half my life on it,5,2026-05-17 18:58:22-07:00,eddyzhuo,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076875127,Han jisung,I rlly want the song called back to life by Han jisung added,4,2026-05-17 18:54:29-07:00,Dbakwowlw,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076875141,The best,Flavor music,5,2026-05-17 18:54:29-07:00,the patriot man,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076875010,Spotify,Spotify is my therapy,5,2026-05-17 18:54:26-07:00,Addie0985,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076872369,"sadly, the only choice",I constantly get spammed with ads and options for Spotify premium. It’s just nonstop no matter what I do. I can’t even pick my playlist. It’ll get two songs down and then it’ll decide what I want to listen to. It’s stupid sadly it’s the only option with actual good music.,1,2026-05-17 18:53:18-07:00,Name_nickname123,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076870912,Best,The best music app ever it has actually everything and if you like loud music download this!!!!,5,2026-05-17 18:52:40-07:00,Zuzulovesxxx,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076870878,Why I like it,I love Spotify because it a good platform for music even if you get a free version it amazing I would definitely recommend you get this app,5,2026-05-17 18:52:39-07:00,I hdjdisiffifo worked,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076869100,10/5,Best music app ever,5,2026-05-17 18:51:53-07:00,Greenthunder5716,2026-05-20T03:33:37.122772+00:00
Apple App Store,Spotify,324684580,us,14076866736,Spot-a-fly,lol,5,2026-05-17 18:50:54-07:00,YoBoyFinnyMike,2026-05-20T03:33:37.122772+00:00
